"medal_id","discipline_title","slug_game","event_title","event_gender","medal_type","participant_type","participant_title","athlete_url","athlete_full_name","country_name","country_code","country_3_letter_code"
15099,"Athletics","mexico-city-1968","4x100m relay women","Women","GOLD","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
15100,"Athletics","mexico-city-1968","4x100m relay women","Women","SILVER","GameTeam","Cuba team",NULL,NULL,"Cuba","CU","CUB"
15101,"Athletics","mexico-city-1968","4x100m relay women","Women","BRONZE","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15102,"Athletics","mexico-city-1968","1500m men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/kipchoge-keino","Kipchoge KEINO","Kenya","KE","KEN"
15103,"Athletics","mexico-city-1968","1500m men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/james-ronald-ryun","James Ronald RYUN","United States of America","US","USA"
15104,"Athletics","mexico-city-1968","1500m men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/bodo-tummler","Bodo TÜMMLER","Federal Republic of Germany","DE","FRG"
15105,"Athletics","mexico-city-1968","shot put men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/james-randel-matson","James Randel MATSON","United States of America","US","USA"
15106,"Athletics","mexico-city-1968","shot put men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/george-roger-woods","George Roger WOODS","United States of America","US","USA"
15107,"Athletics","mexico-city-1968","shot put men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/eduard-gushchin","Eduard GUSHCHIN","Soviet Union",NULL,"URS"
15108,"Athletics","mexico-city-1968","400m hurdles men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/david-peter-hemery","David Peter HEMERY","Great Britain","GB","GBR"
15109,"Athletics","mexico-city-1968","400m hurdles men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/gerhard-hennige","Gerhard HENNIGE","Federal Republic of Germany","DE","FRG"
15110,"Athletics","mexico-city-1968","400m hurdles men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/john-sherwood","John SHERWOOD","Great Britain","GB","GBR"
15111,"Athletics","mexico-city-1968","400m women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/colette-besson","Colette BESSON","France","FR","FRA"
15112,"Athletics","mexico-city-1968","400m women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/lillian-barbara-board","Lillian Barbara BOARD","Great Britain","GB","GBR"
15113,"Athletics","mexico-city-1968","400m women","Women","BRONZE","Athlete",NULL,NULL,"Nataliya Pechonkina-Chistyakova","Soviet Union",NULL,"URS"
15114,"Athletics","mexico-city-1968","hammer throw men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/gyula-zsivotzky","Gyula ZSIVOTZKY","Hungary","HU","HUN"
15115,"Athletics","mexico-city-1968","hammer throw men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/romuald-klim","Romuald KLIM","Soviet Union",NULL,"URS"
15116,"Athletics","mexico-city-1968","hammer throw men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/lazar-lovasz","Lazar LOVASZ","Hungary","HU","HUN"
15117,"Athletics","mexico-city-1968","javelin throw men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/yanis-lusis","Yanis LUSIS","Soviet Union",NULL,"URS"
15118,"Athletics","mexico-city-1968","javelin throw men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/jorma-viljo-palaavi-kinnunen","Jorma Viljo Palaavi KINNUNEN","Finland","FI","FIN"
15119,"Athletics","mexico-city-1968","javelin throw men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/gergely-kulcsar","Gergely KULCSAR","Hungary","HU","HUN"
15120,"Athletics","mexico-city-1968","5000m men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/mohamed-gammoudi","Mohamed GAMMOUDI","Tunisia","TN","TUN"
15121,"Athletics","mexico-city-1968","5000m men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/kipchoge-keino","Kipchoge KEINO","Kenya","KE","KEN"
15122,"Athletics","mexico-city-1968","5000m men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/nabiba-naftali-temu","Nabiba Naftali TEMU","Kenya","KE","KEN"
15123,"Athletics","mexico-city-1968","20km walk men","Men","GOLD","Athlete",NULL,NULL,"Volodymyr Holubnychiy","Soviet Union",NULL,"URS"
15124,"Athletics","mexico-city-1968","20km walk men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/jose-pedraza-zuniga","Jose PEDRAZA ZUNIGA","Mexico","MX","MEX"
15125,"Athletics","mexico-city-1968","20km walk men","Men","BRONZE","Athlete",NULL,NULL,"Mykola Smaha","Soviet Union",NULL,"URS"
15126,"Athletics","mexico-city-1968","200m women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/irena-szewinska","Irena Szewińska","Poland","PL","POL"
15127,"Athletics","mexico-city-1968","200m women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/raelene-ann-boyle","Raelene Ann BOYLE","Australia","AU","AUS"
15128,"Athletics","mexico-city-1968","200m women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/jennifer-lamy-frank","Jennifer LAMY-FRANK","Australia","AU","AUS"
15129,"Athletics","mexico-city-1968","110m hurdles men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/willie-davenport","Willie DAVENPORT","United States of America","US","USA"
15130,"Athletics","mexico-city-1968","110m hurdles men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/ervin-hall","Ervin HALL","United States of America","US","USA"
15131,"Athletics","mexico-city-1968","110m hurdles men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/eddy-ottoz","Eddy OTTOZ","Italy","IT","ITA"
15132,"Athletics","mexico-city-1968","marathon men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/mamo-wolde","Mamo WOLDE","Ethiopia","ET","ETH"
15133,"Athletics","mexico-city-1968","marathon men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/kenji-kimihara","Kenji KIMIHARA","Japan","JP","JPN"
15134,"Athletics","mexico-city-1968","marathon men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/michael-robert-ryan","Michael Robert RYAN","New Zealand","NZ","NZL"
15135,"Athletics","mexico-city-1968","discus throw women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/lia-manoliu","Lia MANOLIU","Romania","RO","ROU"
15136,"Athletics","mexico-city-1968","discus throw women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/liselotte-liesel-westermann","Liselotte (Liesel) WESTERMANN","Federal Republic of Germany","DE","FRG"
15137,"Athletics","mexico-city-1968","discus throw women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/jolan-kleiber-kontsek","Jolan KLEIBER-KONTSEK","Hungary","HU","HUN"
15138,"Athletics","mexico-city-1968","high jump women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/miloslava-rezkova-hubner","Miloslava REZKOVA-HUBNER","Czechoslovakia","CSHH","TCH"
15139,"Athletics","mexico-city-1968","high jump women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/antonina-okorokova-lazareva","Antonina OKOROKOVA-LAZAREVA","Soviet Union",NULL,"URS"
15140,"Athletics","mexico-city-1968","high jump women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/valentina-kozyr","Valentina KOZYR","Soviet Union",NULL,"URS"
15141,"Athletics","mexico-city-1968","3000m steeplechase men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/amos-kipwabok-biwott","Amos Kipwabok BIWOTT","Kenya","KE","KEN"
15142,"Athletics","mexico-city-1968","3000m steeplechase men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/benjamin-kogo","Benjamin KOGO","Kenya","KE","KEN"
15143,"Athletics","mexico-city-1968","3000m steeplechase men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/george-l-young","George L. YOUNG","United States of America","US","USA"
15144,"Athletics","mexico-city-1968","800m women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/madeline-manning","Madeline MANNING","United States of America","US","USA"
15145,"Athletics","mexico-city-1968","800m women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/ileana-silai","Ileana SILAI","Romania","RO","ROU"
15146,"Athletics","mexico-city-1968","800m women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/maria-francisca-p-gommers","Maria Francisca P. GOMMERS","Netherlands","NL","NED"
15147,"Athletics","mexico-city-1968","long jump men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/bob-beamon","Bob BEAMON","United States of America","US","USA"
15148,"Athletics","mexico-city-1968","long jump men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/klaus-beer","Klaus BEER","German Democratic Republic (Germany)","DDDE","GDR"
15149,"Athletics","mexico-city-1968","long jump men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/ralph-harold-boston","Ralph Harold BOSTON","United States of America","US","USA"
15150,"Athletics","mexico-city-1968","80m hurdles women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/maureen-caird","Maureen CAIRD","Australia","AU","AUS"
15151,"Athletics","mexico-city-1968","80m hurdles women","Women","SILVER","Athlete",NULL,NULL,"Pam Kilborn-Ryan","Australia","AU","AUS"
15152,"Athletics","mexico-city-1968","80m hurdles women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/cheng-chi","Cheng CHI","Chinese Taipei","TW","TPE"
15153,"Athletics","mexico-city-1968","10000m men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/nabiba-naftali-temu","Nabiba Naftali TEMU","Kenya","KE","KEN"
15154,"Athletics","mexico-city-1968","10000m men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/mamo-wolde","Mamo WOLDE","Ethiopia","ET","ETH"
15155,"Athletics","mexico-city-1968","10000m men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/mohamed-gammoudi","Mohamed GAMMOUDI","Tunisia","TN","TUN"
15156,"Athletics","mexico-city-1968","800m men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/ralph-doubell","Ralph DOUBELL","Australia","AU","AUS"
15157,"Athletics","mexico-city-1968","800m men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/wilson-chuma-kiprugut","Wilson Chuma KIPRUGUT","Kenya","KE","KEN"
15158,"Athletics","mexico-city-1968","800m men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/thomas-francis-farrell","Thomas Francis FARRELL","United States of America","US","USA"
15159,"Athletics","mexico-city-1968","pole vault men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/bob-seagren","Bob SEAGREN","United States of America","US","USA"
15160,"Athletics","mexico-city-1968","pole vault men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/claus-schiprowski","Claus SCHIPROWSKI","Federal Republic of Germany","DE","FRG"
15161,"Athletics","mexico-city-1968","pole vault men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/wolfgang-nordwig","Wolfgang NORDWIG","German Democratic Republic (Germany)","DDDE","GDR"
15162,"Athletics","mexico-city-1968","200m men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/thomas-c-smith","Thomas C. SMITH","United States of America","US","USA"
15163,"Athletics","mexico-city-1968","200m men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/peter-george-norman","Peter George NORMAN","Australia","AU","AUS"
15164,"Athletics","mexico-city-1968","200m men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/john-wesley-carlos","John Wesley CARLOS","United States of America","US","USA"
15165,"Athletics","mexico-city-1968","triple jump men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/viktor-saneev","Viktor SANEEV","Soviet Union",NULL,"URS"
15166,"Athletics","mexico-city-1968","triple jump men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/nelson-prudencio","Nelson PRUDENCIO","Brazil","BR","BRA"
15167,"Athletics","mexico-city-1968","triple jump men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/giuseppe-gentile","Giuseppe GENTILE","Italy","IT","ITA"
15168,"Athletics","mexico-city-1968","long jump women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/viorica-viscopoleanu","Viorica VISCOPOLEANU","Romania","RO","ROU"
15169,"Athletics","mexico-city-1968","long jump women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/sheila-hilary-parkin-sherwood","Sheila Hilary PARKIN-SHERWOOD","Great Britain","GB","GBR"
15170,"Athletics","mexico-city-1968","long jump women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/tatyana-talysheva","Tatyana TALYSHEVA","Soviet Union",NULL,"URS"
15171,"Athletics","mexico-city-1968","4x100m relay men","Men","GOLD","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
15172,"Athletics","mexico-city-1968","4x100m relay men","Men","SILVER","GameTeam","Cuba team",NULL,NULL,"Cuba","CU","CUB"
15173,"Athletics","mexico-city-1968","4x100m relay men","Men","BRONZE","GameTeam","France team",NULL,NULL,"France","FR","FRA"
15174,"Athletics","mexico-city-1968","50km walk men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/christoph-hohne","Christoph HÖHNE","German Democratic Republic (Germany)","DDDE","GDR"
15175,"Athletics","mexico-city-1968","50km walk men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/antal-kiss","Antal KISS","Hungary","HU","HUN"
15176,"Athletics","mexico-city-1968","50km walk men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/lawrence-dean-young","Lawrence Dean YOUNG","United States of America","US","USA"
15177,"Volleyball","mexico-city-1968","volleyball women","Women","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15178,"Volleyball","mexico-city-1968","volleyball women","Women","SILVER","GameTeam","Japan team",NULL,NULL,"Japan","JP","JPN"
15179,"Volleyball","mexico-city-1968","volleyball women","Women","BRONZE","GameTeam","Poland team",NULL,NULL,"Poland","PL","POL"
15180,"Volleyball","mexico-city-1968","volleyball men","Men","GOLD","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15181,"Volleyball","mexico-city-1968","volleyball men","Men","SILVER","GameTeam","Japan team",NULL,NULL,"Japan","JP","JPN"
15182,"Volleyball","mexico-city-1968","volleyball men","Men","BRONZE","GameTeam","Czechoslovakia team",NULL,NULL,"Czechoslovakia","CSHH","TCH"
15183,"Equestrian Eventing","mexico-city-1968","team mixed","Open","GOLD","GameTeam","Great Britain team",NULL,NULL,"Great Britain","GB","GBR"
15184,"Equestrian Eventing","mexico-city-1968","team mixed","Open","SILVER","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
15185,"Equestrian Eventing","mexico-city-1968","team mixed","Open","BRONZE","GameTeam","Australia team",NULL,NULL,"Australia","AU","AUS"
15186,"Equestrian Eventing","mexico-city-1968","individual mixed","Open","GOLD","Athlete",NULL,NULL,"Jean-Jacques Guyon","France","FR","FRA"
15187,"Equestrian Eventing","mexico-city-1968","individual mixed","Open","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/derek-swithin-allhusen","Derek Swithin ALLHUSEN","Great Britain","GB","GBR"
15188,"Equestrian Eventing","mexico-city-1968","individual mixed","Open","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/michael-owen-page","Michael Owen PAGE","United States of America","US","USA"
15189,"Water Polo","mexico-city-1968","water polo men","Men","GOLD","GameTeam","Yugoslavia team",NULL,NULL,"Yugoslavia","YUCS","YUG"
15190,"Water Polo","mexico-city-1968","water polo men","Men","SILVER","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15191,"Water Polo","mexico-city-1968","water polo men","Men","BRONZE","GameTeam","Hungary team",NULL,NULL,"Hungary","HU","HUN"
15192,"Canoe Sprint","mexico-city-1968","K1 500m kayak single women","Women","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/lyudmila-khvedosyuk-pinaeva","Lyudmila KHVEDOSYUK-PINAEVA","Soviet Union",NULL,"URS"
15193,"Canoe Sprint","mexico-city-1968","K1 500m kayak single women","Women","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/renate-breuer-dukat","Renate BREUER-DUKAT","Federal Republic of Germany","DE","FRG"
15194,"Canoe Sprint","mexico-city-1968","K1 500m kayak single women","Women","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/viorica-dumitru","Viorica DUMITRU","Romania","RO","ROU"
15195,"Canoe Sprint","mexico-city-1968","K2 500m kayak double women","Women","GOLD","GameTeam","West Germany team","https://olympics.com/en/athletes/roswitha-esser","Roswitha ESSER","Federal Republic of Germany","DE","FRG"
15196,"Canoe Sprint","mexico-city-1968","K2 500m kayak double women","Women","GOLD","GameTeam","West Germany team","https://olympics.com/en/athletes/annemarie-zimmermann","Annemarie ZIMMERMANN","Federal Republic of Germany","DE","FRG"
15197,"Canoe Sprint","mexico-city-1968","K2 500m kayak double women","Women","SILVER","GameTeam","Hungary team","https://olympics.com/en/athletes/anna-pfeffer","Anna PFEFFER","Hungary","HU","HUN"
15198,"Canoe Sprint","mexico-city-1968","K2 500m kayak double women","Women","SILVER","GameTeam","Hungary team","https://olympics.com/en/athletes/katalin-sagi-rozsnyoi","Katalin SAGI-ROZSNYOI","Hungary","HU","HUN"
15199,"Canoe Sprint","mexico-city-1968","K2 500m kayak double women","Women","BRONZE","GameTeam","Soviet Union team","https://olympics.com/en/athletes/lyudmila-khvedosyuk-pinaeva","Lyudmila KHVEDOSYUK-PINAEVA","Soviet Union",NULL,"URS"
15200,"Canoe Sprint","mexico-city-1968","K2 500m kayak double women","Women","BRONZE","GameTeam","Soviet Union team","https://olympics.com/en/athletes/antonina-seredina","Antonina SEREDINA","Soviet Union",NULL,"URS"
15201,"Canoe Sprint","mexico-city-1968","C1 1000m canoe single men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/tibor-tatai","Tibor TATAI","Hungary","HU","HUN"
15202,"Canoe Sprint","mexico-city-1968","C1 1000m canoe single men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/detlef-lewe","Detlef LEWE","Federal Republic of Germany","DE","FRG"
15203,"Canoe Sprint","mexico-city-1968","C1 1000m canoe single men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/vitali-galkov","Vitali GALKOV","Soviet Union",NULL,"URS"
15204,"Canoe Sprint","mexico-city-1968","K4 1000m kayak four men","Men","GOLD","GameTeam","Norway team",NULL,NULL,"Norway","NO","NOR"
15205,"Canoe Sprint","mexico-city-1968","K4 1000m kayak four men","Men","SILVER","GameTeam","Romania team",NULL,NULL,"Romania","RO","ROU"
15206,"Canoe Sprint","mexico-city-1968","K4 1000m kayak four men","Men","BRONZE","GameTeam","Hungary team",NULL,NULL,"Hungary","HU","HUN"
15207,"Canoe Sprint","mexico-city-1968","C2 1000m canoe double men","Men","GOLD","GameTeam","Romania team","https://olympics.com/en/athletes/ivan-patzaichin","Ivan PATZAICHIN","Romania","RO","ROU"
15208,"Canoe Sprint","mexico-city-1968","C2 1000m canoe double men","Men","GOLD","GameTeam","Romania team","https://olympics.com/en/athletes/serghei-covaliov","Serghei COVALIOV","Romania","RO","ROU"
15209,"Canoe Sprint","mexico-city-1968","C2 1000m canoe double men","Men","SILVER","GameTeam","Hungary team","https://olympics.com/en/athletes/tamas-wichmann","Tamas WICHMANN","Hungary","HU","HUN"
15210,"Canoe Sprint","mexico-city-1968","C2 1000m canoe double men","Men","SILVER","GameTeam","Hungary team","https://olympics.com/en/athletes/gyula-petrikovics","Gyula PETRIKOVICS","Hungary","HU","HUN"
15211,"Canoe Sprint","mexico-city-1968","C2 1000m canoe double men","Men","BRONZE","GameTeam","Soviet Union team","https://olympics.com/en/athletes/naum-prokupets","Naum PROKUPETS","Soviet Union",NULL,"URS"
15212,"Canoe Sprint","mexico-city-1968","C2 1000m canoe double men","Men","BRONZE","GameTeam","Soviet Union team","https://olympics.com/en/athletes/mikhail-zamotin","Mikhail ZAMOTIN","Soviet Union",NULL,"URS"
15213,"Canoe Sprint","mexico-city-1968","K2 1000m kayak double men","Men","GOLD","GameTeam","Soviet Union team","https://olympics.com/en/athletes/aleksandr-shaparenko","Aleksandr SHAPARENKO","Soviet Union",NULL,"URS"
15214,"Canoe Sprint","mexico-city-1968","K2 1000m kayak double men","Men","GOLD","GameTeam","Soviet Union team","https://olympics.com/en/athletes/vladimir-morozov","Vladimir MOROZOV","Soviet Union",NULL,"URS"
15215,"Canoe Sprint","mexico-city-1968","K2 1000m kayak double men","Men","SILVER","GameTeam","Hungary team","https://olympics.com/en/athletes/csaba-giczi","Csaba GICZI","Hungary","HU","HUN"
15216,"Canoe Sprint","mexico-city-1968","K2 1000m kayak double men","Men","SILVER","GameTeam","Hungary team","https://olympics.com/en/athletes/istvan-timar","Istvan TIMAR","Hungary","HU","HUN"
15217,"Canoe Sprint","mexico-city-1968","K2 1000m kayak double men","Men","BRONZE","GameTeam","Austria team","https://olympics.com/en/athletes/gerhard-seibold","Gerhard SEIBOLD","Austria","AT","AUT"
15218,"Canoe Sprint","mexico-city-1968","K2 1000m kayak double men","Men","BRONZE","GameTeam","Austria team","https://olympics.com/en/athletes/gunther-pfaff","Günther PFAFF","Austria","AT","AUT"
15219,"Canoe Sprint","mexico-city-1968","K1 1000m kayak single men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/mihaly-hesz","Mihaly HESZ","Hungary","HU","HUN"
15220,"Canoe Sprint","mexico-city-1968","K1 1000m kayak single men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/aleksandr-shaparenko","Aleksandr SHAPARENKO","Soviet Union",NULL,"URS"
15221,"Canoe Sprint","mexico-city-1968","K1 1000m kayak single men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/erik-rosendahl-hansen","Erik Rosendahl HANSEN","Denmark","DK","DEN"
15222,"Sailing","mexico-city-1968","dragon mixed","Open","GOLD","GameTeam","United States team",NULL,NULL,"United States of America","US","USA"
15223,"Sailing","mexico-city-1968","dragon mixed","Open","SILVER","GameTeam","Denmark team",NULL,NULL,"Denmark","DK","DEN"
15224,"Sailing","mexico-city-1968","dragon mixed","Open","BRONZE","GameTeam","East Germany team",NULL,NULL,"German Democratic Republic (Germany)","DDDE","GDR"
15225,"Sailing","mexico-city-1968","Finn - One Person Dinghy (Heavyweight) men","Open","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/valentyn-mankin","Valentyn MANKIN","Soviet Union",NULL,"URS"
15226,"Sailing","mexico-city-1968","Finn - One Person Dinghy (Heavyweight) men","Open","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/hubert-raudaschl","Hubert RAUDASCHL","Austria","AT","AUT"
15227,"Sailing","mexico-city-1968","Finn - One Person Dinghy (Heavyweight) men","Open","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/fabio-albarelli","Fabio ALBARELLI","Italy","IT","ITA"
15228,"Sailing","mexico-city-1968","5.5m mixed","Open","GOLD","GameTeam","Sweden team",NULL,NULL,"Sweden","SE","SWE"
15229,"Sailing","mexico-city-1968","5.5m mixed","Open","SILVER","GameTeam","Switzerland team",NULL,NULL,"Switzerland","CH","SUI"
15230,"Sailing","mexico-city-1968","5.5m mixed","Open","BRONZE","GameTeam","Great Britain team",NULL,NULL,"Great Britain","GB","GBR"
15231,"Sailing","mexico-city-1968","flying dutchman mixed","Open","GOLD","GameTeam","Great Britain team","https://olympics.com/en/athletes/rodney-stuart-pattisson","Rodney Stuart PATTISSON","Great Britain","GB","GBR"
15232,"Sailing","mexico-city-1968","flying dutchman mixed","Open","GOLD","GameTeam","Great Britain team","https://olympics.com/en/athletes/iain-somerled-macdonald-smith","Iain Somerled MACDONALD-SMITH","Great Britain","GB","GBR"
15233,"Sailing","mexico-city-1968","flying dutchman mixed","Open","SILVER","GameTeam","West Germany team","https://olympics.com/en/athletes/ullrich-libor","Ullrich LIBOR","Federal Republic of Germany","DE","FRG"
15234,"Sailing","mexico-city-1968","flying dutchman mixed","Open","SILVER","GameTeam","West Germany team","https://olympics.com/en/athletes/peter-naumann","Peter NAUMANN","Federal Republic of Germany","DE","FRG"
15235,"Sailing","mexico-city-1968","flying dutchman mixed","Open","BRONZE","GameTeam","Brazil team","https://olympics.com/en/athletes/reinaldo-conrad","Reinaldo CONRAD","Brazil","BR","BRA"
15236,"Sailing","mexico-city-1968","flying dutchman mixed","Open","BRONZE","GameTeam","Brazil team","https://olympics.com/en/athletes/burkhard-cordes","Burkhard CORDES","Brazil","BR","BRA"
15237,"Sailing","mexico-city-1968","twoperson keelboat open Star mixed","Open","GOLD","GameTeam","United States team","https://olympics.com/en/athletes/lowell-orton-north","Lowell Orton NORTH","United States of America","US","USA"
15238,"Sailing","mexico-city-1968","twoperson keelboat open Star mixed","Open","GOLD","GameTeam","United States team","https://olympics.com/en/athletes/peter-jones-barrett","Peter Jones BARRETT","United States of America","US","USA"
15239,"Sailing","mexico-city-1968","twoperson keelboat open Star mixed","Open","SILVER","GameTeam","Norway team","https://olympics.com/en/athletes/peder-jr-lunde","Peder Jr. LUNDE","Norway","NO","NOR"
15240,"Sailing","mexico-city-1968","twoperson keelboat open Star mixed","Open","SILVER","GameTeam","Norway team","https://olympics.com/en/athletes/per-olav-wiken","Per Olav WIKEN","Norway","NO","NOR"
15241,"Sailing","mexico-city-1968","twoperson keelboat open Star mixed","Open","BRONZE","GameTeam","Italy team","https://olympics.com/en/athletes/franco-cavallo","Franco CAVALLO","Italy","IT","ITA"
15242,"Sailing","mexico-city-1968","twoperson keelboat open Star mixed","Open","BRONZE","GameTeam","Italy team","https://olympics.com/en/athletes/camillo-gargano","Camillo GARGANO","Italy","IT","ITA"
15243,"Modern Pentathlon","mexico-city-1968","team competition men","Men","GOLD","GameTeam","Hungary team",NULL,NULL,"Hungary","HU","HUN"
15244,"Modern Pentathlon","mexico-city-1968","team competition men","Men","SILVER","GameTeam","Soviet Union team",NULL,NULL,"Soviet Union",NULL,"URS"
15245,"Modern Pentathlon","mexico-city-1968","team competition men","Men","BRONZE","GameTeam","France team",NULL,NULL,"France","FR","FRA"
15246,"Modern Pentathlon","mexico-city-1968","Individual competition men","Men","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/bjorn-ferm","Björn FERM","Sweden","SE","SWE"
15247,"Modern Pentathlon","mexico-city-1968","Individual competition men","Men","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/andras-balczo","Andras BALCZO","Hungary","HU","HUN"
15248,"Modern Pentathlon","mexico-city-1968","Individual competition men","Men","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/pavel-lednev","Pavel LEDNEV","Soviet Union",NULL,"URS"
15249,"Equestrian Jumping","mexico-city-1968","individual mixed","Open","GOLD","Athlete",NULL,"https://olympics.com/en/athletes/william-clark-steinkraus","William Clark STEINKRAUS","United States of America","US","USA"
15250,"Equestrian Jumping","mexico-city-1968","individual mixed","Open","SILVER","Athlete",NULL,"https://olympics.com/en/athletes/marion-janice-coakes","Marion Janice COAKES","Great Britain","GB","GBR"
15251,"Equestrian Jumping","mexico-city-1968","individual mixed","Open","BRONZE","Athlete",NULL,"https://olympics.com/en/athletes/david-mcpherson-broome","David Mcpherson BROOME","Great Britain","GB","GBR"
15252,"Equestrian Jumping","mexico-city-1968","team mixed","Open","GOLD","GameTeam","Canada team",NULL,NULL,"Canada","CA","CAN"
